sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
3173	6	कुमार	कुमार	n	m	sg	3	d	0	0	-	बंसल	बंसल	pof__cn
3173	7	बंसल	बंसल	n	any	sg	3	o	0_ने	0	-	कर	कर	k1
3173	8	ने	ने	psp	-	-	-	-	-	-	-	बंसल	बंसल	lwg__psp
3173	9	बोलना	बोल	v	any	any	any	d	ना	nA	-	कर	कर	k2
3173	10	शुरू	शुरू	n	m	sg	3	d	0	0	-	कर	कर	pof
3173	11	कर	कर	v	any	sg	any	-	0_दे+या	0	active	लेकिन	लेकिन	ccof
3173	12	दिया	दे	v	m	sg	any	-	या	yA	-	कर	कर	lwg__vaux
3173	13	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3173	14	हंगामा	हंगामा	n	m	sg	3	d	0	0	-	रहा	रह	k1
3173	15	जारी	जारी	adj	any	any	-	-	-	-	-	रहा	रह	pof
3173	16	रहा	रह	v	m	sg	any	-	या	yA	active	लेकिन	लेकिन	ccof
3173	17	।	।	punc	-	-	-	-	-	-	-	लेकिन	लेकिन	rsym
3174	1	इस	यह	pn	any	sg	3	o	-	-	-	दौरान	दौरान	nmod__adj
3174	2	दौरान	दौरान	nst	m	sg	3	d	-	-	-	कर	कर	k7t
3174	3	कांग्रेस	कांग्रेस	n	f	sg	3	o	0_का	0	-	नेता	नेता	r6
3174	4	के	का	psp	m	sg	3h	d	-	-	-	कांग्रेस	कांग्रेस	lwg__psp
3174	5	नेता	नेता	n	m	sg	3	d	0	0	-	दासमुंशी	दासमुंशी	nmod
3174	6	प्रियरंजन	प्रियरंजन	n	m	sg	3	d	0	0	-	दासमुंशी	दासमुंशी	pof__cn
3174	7	दासमुंशी	दासमुंशी	n	any	sg	3	d	0	0	-	कर	कर	k1
3174	8	भाग	भाग	v	any	any	any	-	0_कर	0	-	कर	कर	vmod
3174	9	-	-	punc	-	-	-	-	-	-	-	भाग	भाग	rsym
3174	10	भाग	भाग	v	any	any	any	-	0	0	-	भाग	भाग	pof__redup
3174	11	कर	कर	v	any	any	any	-	0	0	-	भाग	भाग	lwg__vaux
3174	12	व्यवस्था	व्यवस्था	n	f	sg	3	d	0	0	-	कर	कर	pof
3174	13	कर	कर	v	m	sg	3h	-	0_रह+या_था	0	active	ROOT	ROOT	main
3174	14	रहे	रह	v	m	sg	3h	-	या	yA	-	कर	कर	lwg__vaux
3174	15	थे	था	v	m	sg	3h	-	था	WA	-	रहे	रह	lwg__vaux_cont
3174	16	।	।	punc	-	-	-	-	-	-	-	कर	कर	rsym
3175	1	राजग	राजग	n	m	sg	3	d	0	0	-	सांसदों	सांसद	nmod__adj
3175	2	सांसदों	सांसद	n	m	pl	3	o	0_का	0	-	घंटे	घंटा	r6
3175	3	की	का	psp	f	sg	-	o	-	-	-	सांसदों	सांसद	lwg__psp
3175	4	आधे	आधा	adj	m	sg	-	o	-	-	-	घंटे	घंटा	nmod__adj
3175	5	घंटे	घंटा	n	m	sg	3	o	0_का	0	-	नारेबाजी	नारेबाजी	r6
3175	6	की	का	psp	f	sg	-	o	-	-	-	घंटे	घंटा	lwg__psp
3175	7	नारेबाजी	नारेबाजी	n	f	sg	3	o	0_के_बावजूद	0	-	हुई	हो	vmod
3175	8	के	के	psp	-	-	-	-	-	-	-	नारेबाजी	नारेबाजी	lwg__psp
3175	9	बावजूद	बावजूद	psp	-	-	-	-	-	-	-	नारेबाजी	नारेबाजी	lwg__psp
3175	10	लोकसभा	लोकसभा	n	f	sg	3	o	0_का	0	-	कार्यवाही	कार्यवाही	r6
3175	11	की	का	psp	f	sg	-	d	-	-	-	लोकसभा	लोकसभा	lwg__psp
3175	12	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	हुई	हो	k1
3175	13	स्थगित	स्थगित	adj	any	any	-	-	-	-	-	हुई	हो	pof
3175	14	नहीं	नहीं	avy	-	-	-	-	-	-	-	हुई	हो	lwg__neg
3175	15	हुई	हो	v	f	sg	any	-	या	yA	active	तो	तो	nmod__relc
3175	16	तो	तो	pn	-	-	-	-	-	-	-	आईं	आ	k7t
3175	17	ममता	ममता	n	f	sg	3	d	0	0	-	बनर्जी	बनर्जी	pof__cn
3175	18	बनर्जी	बनर्जी	n	any	sg	3	d	0	0	-	आईं	आ	k1
3175	19	आगे	आगे	nst	m	sg	3	d	-	-	-	आईं	आ	k2p
3175	20	आईं	आ	v	f	sg	3h	-	या	yA	active	और	और	ccof
3175	21	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3175	22	अध्यक्ष	अध्यक्ष	n	m	sg	3	o	0_का	0	-	आसन	आसन	r6
3175	23	के	का	psp	m	sg	-	o	-	-	-	अध्यक्ष	अध्यक्ष	lwg__psp
3175	24	आसन	आसन	n	m	sg	3	o	0_के_नजदीक	0	-	पहुंचकर	पहुंच	k7p
3175	25	के	के	psp	-	-	-	-	-	-	-	आसन	आसन	lwg__psp
3175	26	नजदीक	नजदीक	nst	m	sg	3	d	-	-	-	आसन	आसन	lwg__psp
3175	27	पहुंचकर	पहुंच	v	m	sg	3	-	कर	kar	-	किया	कर	vmod
3175	28	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	किया	कर	k1
3175	29	विरोध	विरोध	n	m	sg	3	o	0_का	0	-	नेतृत्व	नेतृत्व	r6-k2
3175	30	का	का	psp	m	sg	-	d	-	-	-	विरोध	विरोध	lwg__psp
3175	31	नेतृत्व	नेतृत्व	n	m	sg	3	d	0	0	-	किया	कर	pof
3175	32	किया	कर	v	m	sg	any	-	या	yA	active	और	और	ccof
3175	33	।	।	punc	-	-	-	-	-	-	-	और	और	rsym
3176	1	इसके	यह	pn	any	sg	3	o	0_बाद	ke	-	हुई	हो	k7t
3176	2	बाद	बाद	nst	m	sg	3	d	-	-	-	इसके	यह	lwg__psp
3176	3	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	हुई	हो	k1
3176	4	दोपहर	दोपहर	n	f	sg	3	o	0_तक	0	-	हुई	हो	k7t
3176	5	तक	तक	psp	-	-	-	-	-	-	-	दोपहर	दोपहर	lwg__psp
3176	6	स्थगित	स्थगित	adj	any	any	-	-	-	-	-	हुई	हो	pof
3176	7	हुई	हो	v	f	sg	any	-	या	yA	active	ROOT	ROOT	main
3176	8	।	।	punc	-	-	-	-	-	-	-	हुई	हो	rsym
3177	1	इसके	यह	pn	any	sg	3	o	0_बाद	ke	-	बैठा	बैठ	k7t
3177	2	बाद	बाद	nst	m	sg	3	d	-	-	-	इसके	यह	lwg__psp
3177	3	सदन	सदन	n	m	sg	3	d	0	0	-	बैठा	बैठ	k1
3177	4	फिर	फिर	adv	-	-	-	-	-	-	-	बैठा	बैठ	adv
3177	5	बैठा	बैठ	v	any	any	any	-	या	yA	active	लेकिन	लेकिन	ccof
3177	6	लेकिन	लेकिन	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3177	7	शोर	शोर	n	m	sg	3	d	0	0	-	शराबे	शराबा	pof__cn
3177	8	शराबे	शराबा	n	m	sg	3	o	0_के_कारण	0	-	कर	कर	rh
3177	9	के	के	psp	m	-	-	o	-	-	-	शराबे	शराबा	lwg__psp
3177	10	कारण	कारण	n	m	-	-	o	-	-	-	शराबे	शराबा	lwg__psp
3177	11	जल्द	जल्द	adv	-	-	-	-	-	-	-	कर	कर	adv
3177	12	स्थगित	स्थगित	adj	any	any	-	-	-	-	-	कर	कर	pof
3177	13	कर	कर	v	m	sg	any	-	0_दे+या_जा+या१	0	passive	लेकिन	लेकिन	ccof
3177	14	दिया	दे	v	m	sg	any	-	या	yA	-	कर	कर	lwg__vaux
3177	15	गया	जा	v	m	sg	any	-	या१	yA1	-	दिया	दे	lwg__vaux_cont
3177	16	।	।	punc	-	-	-	-	-	-	-	लेकिन	लेकिन	rsym
3178	1	हंगामे	हंगामा	n	m	sg	3	o	0_के_दौरान	0	-	थे	था	k7t
3178	2	के	के	psp	-	-	-	-	-	-	-	हंगामे	हंगामा	lwg__psp
3178	3	दौरान	दौरान	nst	m	sg	3	d	-	-	-	हंगामे	हंगामा	lwg__psp
3178	4	सदन	सदन	n	m	sg	3	o	0_में	0	-	थे	था	k7p
3178	5	में	में	psp	-	-	-	-	-	-	-	सदन	सदन	lwg__psp
3178	6	प्रधानमंत्री	प्रधानमंत्री	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod__adj
3178	7	मनमोहन	मनमोहन	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
3178	8	,	COMMA	punc	-	-	-	-	-	-	-	सिंह	सिंह	rsym
3178	9	सोनिया	सोनिया	n	f	sg	3	d	0	0	-	गांधी	गांधी	pof__cn
3178	10	,	COMMA	punc	-	-	-	-	-	-	-	गांधी	गांधी	rsym
3178	11	लालू	लालू	n	m	sg	3	d	0	0	-	यादव	यादव	pof__cn
3178	12	,	COMMA	punc	-	-	-	-	-	-	-	यादव	यादव	rsym
3178	13	अटल	अटल	n	m	sg	3	d	0	0	-	वाजपेयी	वाजपेयी	pof__cn
3178	14	बिहारी	बिहारी	n	m	sg	3	d	0	0	-	वाजपेयी	वाजपेयी	pof__cn
3178	15	,	COMMA	punc	-	-	-	-	-	-	-	वाजपेयी	वाजपेयी	rsym
3178	16	लालकृष्ण	लालकृष्ण	n	m	sg	3	d	0	0	-	आडवाणी	आडवाणी	pof__cn
3178	17	मौजूद	मौजूद	adj	any	any	-	-	-	-	-	थे	था	k1s
3178	18	थे	था	v	m	pl	any	-	था	WA	active	ROOT	ROOT	main
3178	19	।	।	punc	-	-	-	-	-	-	-	थे	था	rsym
3179	1	शोर	शोर	n	m	sg	3	d	0	0	-	शराबे	शराबा	pof__cn
3179	2	-	-	punc	-	-	-	-	-	-	-	शराबे	शराबा	rsym
3179	3	शराबे	शराबा	n	m	sg	3	o	0_के_कारण	0	-	चल	चल	rh
3179	4	के	के	psp	m	-	-	o	-	-	-	शराबे	शराबा	lwg__psp
3179	5	कारण	कारण	n	m	-	-	o	-	-	-	शराबे	शराबा	lwg__psp
3179	6	आज	आज	n	m	sg	3	d	0	0	-	चल	चल	k7t
3179	7	फिर	फिर	adv	-	-	-	-	-	-	-	चल	चल	adv
3179	8	राज्यसभा	राज्यसभा	n	f	sg	3	o	0_का	0	-	कार्यवाही	कार्यवाही	r6
3179	9	की	का	psp	f	sg	-	d	-	-	-	राज्यसभा	राज्यसभा	lwg__psp
3179	10	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	चल	चल	k1
3179	11	नहीं	नहीं	avy	-	-	-	-	-	-	-	चल	चल	lwg__neg
3179	12	चल	चल	v	any	sg	any	-	0_सक+या	0	active	ROOT	ROOT	main
3179	13	सकी	सक	v	f	sg	any	-	या	yA	-	चल	चल	lwg__vaux
3179	14	।	।	punc	-	-	-	-	-	-	-	चल	चल	rsym
3180	1	विपक्ष	विपक्ष	n	m	sg	3	o	0_ने	0	-	सुनवाने	सुनवाना	k1
3180	2	ने	ने	psp	-	-	-	-	-	-	-	विपक्ष	विपक्ष	lwg__psp
3180	3	,	COMMA	punc	-	-	-	-	-	-	-	विपक्ष	विपक्ष	rsym
3180	4	प्रधानमंत्री	प्रधानमंत्री	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod__adj
3180	5	मनमोहन	मनमोहन	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
3180	6	सिंह	सिंह	n	any	sg	3	o	0_को	0	-	बुलाकर	बुला	k4
3180	7	को	को	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
3180	8	बुलाकर	बुला	v	any	any	any	-	कर	kara	-	सुनवाने	सुनवाना	vmod
3180	9	नेता	नेता	n	m	sg	3	d	0	0	-	प्रतिपक्ष	प्रतिपक्ष	nmod__adj
3180	10	प्रतिपक्ष	प्रतिपक्ष	n	m	sg	3	o	0_का	0	-	बात	बात	r6
3180	11	की	का	psp	f	sg	-	d	-	-	-	प्रतिपक्ष	प्रतिपक्ष	lwg__psp
3180	12	बात	बात	n	f	sg	3	d	0	0	-	सुनवाने	सुनवाना	k2
3180	13	सुनवाने	सुनवाना	v	any	sg	any	o	ना_का	nA	-	मांग	मांग	r6
3180	14	की	का	psp	f	sg	-	o	-	-	-	सुनवाने	सुनवाना	lwg__psp
3180	15	,	COMMA	punc	-	-	-	-	-	-	-	सुनवाने	सुनवाना	rsym
3180	16	मांग	मांग	n	f	sg	3	o	0_के_बाद	0	-	करनी	कर	k7t
3180	17	के	के	psp	-	-	-	-	-	-	-	मांग	मांग	lwg__psp
3180	18	बाद	बाद	nst	m	sg	3	d	-	-	-	मांग	मांग	lwg__psp
3180	19	सभापति	सभापति	n	m	sg	3	d	0	0	-	शेखावत	शेखावत	nmod__adj
3180	20	भैरों	भैरों	n	m	sg	3	d	0	0	-	शेखावत	शेखावत	pof__cn
3180	21	सिंह	सिंह	n	m	sg	3	d	0	0	-	शेखावत	शेखावत	pof__cn
3180	22	शेखावत	शेखावत	n	any	sg	3	o	0_को	0	-	करनी	कर	k1
3180	23	को	को	psp	-	-	-	-	-	-	-	शेखावत	शेखावत	lwg__psp
3180	24	सदन	सदन	n	m	sg	3	o	0_का	0	-	कार्यवाही	कार्यवाही	r6
3180	25	की	का	psp	f	sg	-	d	-	-	-	सदन	सदन	lwg__psp
3180	26	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	करनी	कर	k2
3180	27	दिन	दिन	n	m	sg	3	o	0_के_लिए	0	-	करनी	कर	rt
3180	28	भर	भर	avy	-	-	-	-	-	-	-	दिन	दिन	lwg__rp
3180	29	के	के	psp	-	-	-	-	-	-	-	दिन	दिन	lwg__psp
3180	30	लिए	लिए	psp	-	-	-	-	-	-	-	दिन	दिन	lwg__psp
3180	31	स्थगित	स्थगित	adj	any	any	-	-	-	-	-	करनी	कर	pof
3180	32	करनी	कर	v	f	sg	any	-	ना_पड़+या	nA	active	ROOT	ROOT	main
3180	33	पड़ी	पड़	v	f	sg	any	-	या	yA	-	करनी	कर	lwg__vaux
3180	34	।	।	punc	-	-	-	-	-	-	-	करनी	कर	rsym
3181	1	आज	आज	n	m	sg	3	d	0	0	-	सुबह	सुबह	nmod__adj
3181	2	सुबह	सुबह	n	f	sg	3	d	0	0	-	हुई	हो	k7t
3181	3	सदन	सदन	n	m	sg	3	o	0_का	0	-	कार्यवाही	कार्यवाही	r6
3181	4	की	का	psp	f	sg	-	d	-	-	-	सदन	सदन	lwg__psp
3181	5	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	हुई	हो	k1
3181	6	जब	जब	pn	-	-	-	d	-	-	-	हुई	हो	k7t
3181	7	शुरू	शुरू	n	m	sg	3	d	0	0	-	हुई	हो	pof
3181	8	हुई	हो	v	f	sg	any	-	या	yA	active	तो	तो	nmod__relc
3181	9	तो	तो	pn	-	-	-	-	-	-	-	कहा	कह	k7t
3181	10	सभापति	सभापति	n	m	sg	3	o	0_ने	0	-	कहा	कह	k1
3181	11	ने	ने	psp	-	-	-	-	-	-	-	सभापति	सभापति	lwg__psp
3181	12	सत्ताधारी	सत्ताधारी	adj	any	any	-	o	-	-	-	दल	दल	nmod__adj
3181	13	दल	दल	n	m	sg	3	o	0_को	0	-	कहा	कह	k4
3181	14	को	को	psp	-	-	-	-	-	-	-	दल	दल	lwg__psp
3181	15	धन्यवाद	धन्यवाद	n	m	sg	3	d	0	0	-	प्रस्ताव	प्रस्ताव	pof__cn
3181	16	प्रस्ताव	प्रस्ताव	n	m	sg	3	d	0	0	-	कहा	कह	rt
3181	17	रखने	रख	v	any	any	any	o	ना_के_लिए	nA	-	कहा	कह	rt
3181	18	के	के	psp	-	-	-	-	-	-	-	रखने	रख	lwg__psp
3181	19	लिए	लिए	psp	-	-	-	-	-	-	-	रखने	रख	lwg__psp
3181	20	कहा	कह	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
3181	21	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
3182	1	कांग्रेस	कांग्रेस	n	f	sg	3	o	0_का_ओर_से	0	-	किया	कर	rd
3182	2	की	का	psp	f	sg	-	o	-	-	-	कांग्रेस	कांग्रेस	lwg__psp
3182	3	ओर	ओर	nst	f	sg	3	o	-	-	-	कांग्रेस	कांग्रेस	lwg__psp
3182	4	से	से	psp	-	-	-	-	-	-	-	ओर	ओर	lwg__psp
3182	5	जब	जब	pn	-	-	-	d	-	-	-	किया	कर	k7t
3182	6	कर्ण	कर्ण	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
3182	7	सिंह	सिंह	n	any	sg	3	o	0_ने	0	-	किया	कर	k1
3182	8	ने	ने	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
3182	9	धन्यवाद	धन्यवाद	n	m	sg	3	d	0	0	-	प्रस्ताव	प्रस्ताव	pof__cn
3182	10	प्रस्ताव	प्रस्ताव	n	m	sg	3	d	0	0	-	रखने	रख	k2
3182	11	रखने	रख	v	any	sg	any	o	ना_का	nA	-	प्रयास	प्रयास	r6-k2
3182	12	का	का	psp	m	sg	-	d	-	-	-	रखने	रख	lwg__psp
3182	13	प्रयास	प्रयास	n	m	sg	3	d	0	0	-	किया	कर	pof
3182	14	किया	कर	v	m	sg	any	-	या	yA	active	तो	तो	nmod__relc
3182	15	तो	तो	pn	-	-	-	-	-	-	-	कर	कर	k7t
3182	16	विपक्ष	विपक्ष	n	m	sg	3	o	0_ने	0	-	कर	कर	k1
3182	17	ने	ने	psp	-	-	-	-	-	-	-	विपक्ष	विपक्ष	lwg__psp
3182	18	मांग	मांग	n	f	sg	3	d	0	0	-	उठानी	उठा	pof
3182	19	उठानी	उठा	v	any	any	any	d	ना	nA	-	कर	कर	k2
3182	20	शुरू	शुरू	n	m	sg	3	d	0	0	-	कर	कर	pof
3182	21	कर	कर	v	any	sg	any	-	0_दे+या	0	active	ROOT	ROOT	main
3182	22	दी	दे	v	f	sg	any	-	या	yA	-	कर	कर	lwg__vaux
3182	23	कि	कि	avy	-	-	-	-	-	-	-	उठानी	उठा	k2
3182	24	सदन	सदन	n	m	sg	3	o	0_का	0	-	कार्यवाही	कार्यवाही	r6
3182	25	की	का	psp	f	sg	-	d	-	-	-	सदन	सदन	lwg__psp
3182	26	कार्यवाही	कार्यवाही	n	f	sg	3	d	0	0	-	होनी	हो	k1
3182	27	वहीं	वहाँ	pn	-	-	-	o	0_से	-	-	होनी	हो	k5
3182	28	से	से	psp	-	-	-	-	-	-	-	वहीं	वहाँ	lwg__psp
3182	29	शुरू	शुरू	n	m	sg	3	d	0	0	-	होनी	हो	pof
3182	30	होनी	हो	v	f	any	any	-	ना_चाहिए	nA	active	कि	कि	ccof
3182	31	चाहिए	चाहिए	v	any	any	any	-	0	0	-	होनी	हो	lwg__vaux
3182	32	जहां	जहाँ	pn	-	-	-	o	0_से	-	-	की	कर	k5
3182	33	से	से	psp	-	-	-	-	-	-	-	जहां	जहाँ	lwg__psp
3182	34	कल	कल	n	m	sg	3	d	0	0	-	की	कर	k7t
3182	35	खत्म	खत्म	adj	any	any	-	-	-	-	-	की	कर	pof
3182	36	की	कर	v	f	sg	any	-	या_जा+या१_था	yA	active	वहीं	वहाँ	nmod__relc
3182	37	गई	जा	v	f	sg	any	-	या१	yA1	-	की	कर	lwg__vaux
3182	38	थी	था	v	f	sg	any	-	था	WA	-	गई	जा	lwg__vaux_cont
3182	39	।	।	punc	-	-	-	-	-	-	-	कर	कर	rsym
3183	1	उनकी	वह	pn	f	sg	3	o	का	kA	-	मांग	मांग	r6
3183	2	मांग	मांग	n	f	sg	3	d	0	0	-	थी	था	k1
3183	3	थी	था	v	f	sg	any	-	था	WA	active	ROOT	ROOT	main
3183	4	कि	कि	avy	-	-	-	-	-	-	-	मांग	मांग	rs
3183	5	कल	कल	n	m	sg	3	d	0	0	-	दिया	दे	k7t
3183	6	नेता	नेता	n	m	sg	3	d	0	0	-	प्रतिपक्ष	प्रतिपक्ष	nmod__adj
